date,sales,prix,wday,month,event_name_1,event_type_1,snap_WI,temp,feelslike,humidity,precip,preciptype,windspeed,visibility,cloudcover,uvindex
2015-10-31,132.0,1.38,1,10,Halloween,Cultural,0,8.6,6.3,88.9,8.299,rain,26.9,12.2,98.8,1
2015-11-01,77.0,1.38,2,11,no_event,no_event,0,11.0,9.9,65.0,0.0,no_precip,18.8,16.0,28.2,6
2015-11-02,64.0,1.38,3,11,no_event,no_event,1,15.2,15.2,59.2,0.0,no_precip,21.6,16.0,30.1,5
2015-11-03,59.0,1.38,4,11,no_event,no_event,1,14.6,14.5,66.1,0.0,no_precip,20.4,15.1,4.1,5
2015-11-04,44.0,1.38,5,11,no_event,no_event,0,15.9,15.9,82.9,0.0,no_precip,23.8,12.8,47.7,5
2015-11-05,60.0,1.38,6,11,no_event,no_event,1,17.2,17.2,80.7,10.876,rain,33.0,14.5,94.5,5
2015-11-06,81.0,1.38,7,11,no_event,no_event,1,7.7,5.5,74.5,2.865,rain,26.2,16.0,78.5,5
2015-11-07,62.0,1.38,1,11,no_event,no_event,0,4.3,2.4,69.0,0.0,no_precip,21.5,16.0,14.2,5
2015-11-08,100.0,1.38,2,11,no_event,no_event,1,5.1,4.2,64.2,0.0,no_precip,19.2,15.9,0.0,5
2015-11-09,71.0,1.38,3,11,no_event,no_event,1,4.5,3.8,65.1,0.0,no_precip,15.2,15.9,0.0,5
2015-11-10,40.0,1.38,4,11,no_event,no_event,0,4.5,4.0,67.3,0.0,no_precip,14.0,15.0,33.9,5
2015-11-11,39.0,1.38,5,11,VeteransDay,National,1,10.5,9.8,69.7,9.149,rain,39.1,15.9,88.7,4
2015-11-12,56.0,1.38,6,11,no_event,no_event,1,6.9,3.4,77.6,1.943,rain,29.7,15.6,96.4,3
2015-11-13,81.0,1.38,7,11,no_event,no_event,0,2.9,-0.4,63.5,0.0,no_precip,29.2,16.0,55.0,5
2015-11-14,117.0,1.38,1,11,no_event,no_event,1,4.6,2.9,65.0,0.0,no_precip,24.7,16.0,36.0,5
2015-11-15,79.0,1.38,2,11,no_event,no_event,1,11.5,10.9,51.5,0.0,no_precip,21.8,16.0,34.3,5
2015-11-16,36.0,1.38,3,11,no_event,no_event,0,10.8,10.0,64.1,0.184,rain,29.3,15.2,91.6,2
2015-11-17,34.0,1.38,4,11,no_event,no_event,0,11.4,10.5,95.5,27.878,rain,31.5,8.5,100.0,1
2015-11-18,54.0,1.38,5,11,no_event,no_event,0,11.9,11.1,80.2,3.988,rain,48.5,15.5,92.1,2
2015-11-19,40.0,1.38,6,11,no_event,no_event,0,3.4,-1.1,57.6,0.42,rain,33.1,15.9,61.1,5
2015-11-20,65.0,1.38,7,11,no_event,no_event,0,0.5,-2.7,53.0,2.723,"rain,snow",20.1,13.0,56.0,4
2015-11-21,102.0,1.38,1,11,no_event,no_event,0,-3.7,-8.6,78.5,4.756,"rain,snow",23.1,9.8,68.1,2
2015-11-22,84.0,1.38,2,11,no_event,no_event,0,-7.2,-11.0,77.4,0.0,no_precip,23.3,15.8,57.7,4
2015-11-23,48.0,1.38,3,11,no_event,no_event,0,-0.5,-2.5,77.5,0.0,no_precip,14.6,15.9,42.0,5
2015-11-24,73.0,1.38,4,11,no_event,no_event,0,0.7,-1.3,81.4,0.0,no_precip,16.8,14.3,32.0,4
2015-11-25,143.0,1.38,5,11,no_event,no_event,0,5.0,1.6,75.1,0.0,no_precip,25.1,15.6,73.6,4
2015-11-26,198.0,1.38,6,11,Thanksgiving,National,0,9.0,7.5,93.6,24.701,rain,25.1,11.8,100.0,1
2015-11-27,39.0,1.38,7,11,no_event,no_event,0,-0.5,-6.0,84.9,6.282,"rain,snow",29.9,14.7,99.4,2
2015-11-28,71.0,1.38,1,11,no_event,no_event,0,-3.0,-5.1,80.2,0.0,no_precip,15.1,15.9,52.0,3
2015-11-29,70.0,1.38,2,11,no_event,no_event,0,-1.9,-3.5,76.0,0.0,no_precip,10.7,15.9,58.1,3
2015-11-30,39.0,1.38,3,11,no_event,no_event,0,2.8,-0.2,88.8,11.572,"rain,snow",21.4,12.4,100.0,3
2015-12-01,66.0,1.38,4,12,no_event,no_event,0,2.6,-0.8,83.4,1.28,rain,22.0,14.2,98.3,4
2015-12-02,81.0,1.38,5,12,no_event,no_event,1,-0.3,-3.6,84.1,1.869,"rain,snow",16.5,13.4,97.9,2
2015-12-03,67.43336847266096,1.38,6,12,no_event,no_event,1,1.3,-2.0,86.0,0.0,no_precip,17.1,14.7,78.2,4
2015-12-04,70.84326628682732,1.38,7,12,no_event,no_event,0,3.7,1.7,77.5,0.0,no_precip,17.0,14.1,0.9,4
2015-12-05,102.52122358601866,1.38,1,12,no_event,no_event,1,2.6,-0.9,83.6,0.0,no_precip,21.8,11.8,54.6,4
2015-12-06,104.40063390166256,1.38,2,12,no_event,no_event,1,1.6,-0.2,91.8,0.0,no_precip,15.6,5.7,80.2,4
2015-12-07,90.70345792112289,1.38,3,12,no_event,no_event,0,2.6,0.3,92.6,0.0,no_precip,22.8,7.5,97.3,2
2015-12-08,83.63900025927524,1.38,4,12,no_event,no_event,1,4.5,1.2,87.8,0.0,no_precip,22.2,11.1,95.2,1
2015-12-09,79.50662565803566,1.38,5,12,no_event,no_event,1,5.6,4.2,83.8,0.0,no_precip,12.4,11.7,76.7,3
2015-12-10,70.09821662716536,1.38,6,12,no_event,no_event,0,8.3,5.8,70.5,0.0,no_precip,34.2,16.0,44.8,2
2015-12-11,68.16217786171,1.38,7,12,no_event,no_event,1,4.3,2.3,75.9,0.0,no_precip,18.8,15.9,50.0,3
2015-12-12,107.01307901682122,1.38,1,12,no_event,no_event,1,5.8,3.8,97.2,0.21,rain,12.4,3.1,100.0,3
2015-12-13,81.51360848235106,1.38,2,12,no_event,no_event,0,11.4,10.9,97.0,29.929,rain,23.5,8.2,100.0,1
2015-12-14,80.21340117048749,1.38,3,12,Chanukah End,Religious,1,10.3,8.8,87.0,14.062,rain,28.1,14.7,98.7,2
2015-12-15,80.01118217896675,1.38,4,12,no_event,no_event,1,2.3,-1.2,82.1,0.0,no_precip,29.0,16.0,76.0,4
2015-12-16,65.04466479474769,1.38,5,12,no_event,no_event,0,4.4,-0.1,82.4,0.42,rain,35.4,13.4,95.4,4
2015-12-17,55.10661865435969,1.38,6,12,no_event,no_event,0,-1.4,-6.7,63.2,0.0,no_precip,28.3,16.0,80.0,4
2015-12-18,55.46916661557469,1.38,7,12,no_event,no_event,0,-4.9,-10.1,64.5,0.21,snow,26.5,15.5,67.1,3
2015-12-19,93.32280640982344,1.38,1,12,no_event,no_event,0,-6.8,-11.8,64.2,0.0,no_precip,18.7,16.0,27.7,4
2015-12-20,83.8253441216591,1.38,2,12,no_event,no_event,0,3.4,-0.7,67.8,0.21,rain,28.6,15.9,61.8,3
2015-12-21,89.96973456890606,1.38,3,12,no_event,no_event,0,3.8,1.6,96.4,2.73,rain,21.0,5.9,100.0,2
2015-12-22,80.96075884732488,1.38,4,12,no_event,no_event,0,1.2,-1.8,94.1,0.21,"rain,snow",24.8,9.1,99.9,3
2015-12-23,76.42667085746677,1.38,5,12,no_event,no_event,0,8.1,6.1,94.7,8.994,rain,35.3,8.7,99.5,1
2015-12-24,67.46434744762723,1.38,6,12,no_event,no_event,0,1.1,-2.0,74.4,0.21,"rain,snow",48.9,15.8,94.4,4
2015-12-25,57.701911472384495,1.38,7,12,Christmas,National,0,-0.7,-3.1,89.2,0.0,no_precip,19.9,15.9,92.0,4
2015-12-26,92.73041152952538,1.38,1,12,no_event,no_event,0,1.4,-3.1,91.8,1.622,rain,23.1,10.0,99.6,1
2015-12-27,78.77895593225804,1.38,2,12,no_event,no_event,0,0.3,-4.7,81.9,0.0,no_precip,25.9,15.7,94.0,3
2015-12-28,77.27652121727056,1.38,3,12,no_event,no_event,0,-3.0,-10.5,83.5,12.322,snow,46.2,8.1,99.5,1
2015-12-29,77.58371158596049,1.38,4,12,no_event,no_event,0,-3.5,-6.9,81.6,0.633,"rain,snow",26.7,12.5,99.7,3
2015-12-30,67.08589280474649,1.38,5,12,no_event,no_event,0,-2.6,-4.6,78.9,0.0,no_precip,12.0,14.8,99.7,4
2015-12-31,55.9057213872743,1.38,6,12,no_event,no_event,0,-5.0,-10.1,72.0,0.0,no_precip,17.8,15.6,81.0,4
2016-01-01,55.55823848976138,1.38,7,1,NewYear,National,0,-4.7,-10.1,72.8,0.0,no_precip,20.6,15.9,79.3,4
2016-01-02,111.95484673703783,1.38,1,1,no_event,no_event,1,-4.2,-8.2,72.1,0.0,no_precip,18.8,16.0,3.5,4
2016-01-03,90.33772901286841,1.38,2,1,no_event,no_event,1,-3.5,-8.1,72.7,0.0,no_precip,18.9,15.8,85.5,4
2016-01-04,91.4160197661484,1.38,3,1,no_event,no_event,0,-6.0,-9.6,71.3,0.0,no_precip,16.9,16.0,31.5,4
2016-01-05,88.03110244944651,1.38,4,1,no_event,no_event,1,-4.8,-10.0,74.8,0.0,no_precip,24.4,16.0,37.4,4
2016-01-06,80.30729602318348,1.38,5,1,no_event,no_event,1,-1.7,-6.1,75.6,0.0,no_precip,19.5,16.0,60.0,2
2016-01-07,82.0,1.38,6,1,OrthodoxChristmas,Religious,0,1.0,-1.9,85.1,1.655,"rain,snow",14.2,13.2,100.0,2
2016-01-08,99.0,1.38,7,1,no_event,no_event,1,2.0,0.7,96.8,8.736,"rain,snow",10.6,4.1,99.9,1
2016-01-09,117.0,1.38,1,1,no_event,no_event,1,-2.0,-6.9,88.9,0.469,"rain,snow",29.0,13.0,99.4,3
2016-01-10,104.0,1.38,2,1,no_event,no_event,0,-14.8,-23.6,68.7,0.0,no_precip,27.5,15.6,52.0,5
2016-01-11,81.0,1.38,3,1,no_event,no_event,1,-16.6,-20.4,75.6,0.874,snow,13.1,11.8,60.3,3
2016-01-12,52.0,1.38,4,1,no_event,no_event,1,-15.1,-23.4,63.6,0.0,no_precip,26.9,14.3,27.0,5
2016-01-13,50.0,1.38,5,1,no_event,no_event,0,-12.7,-17.6,73.9,0.0,no_precip,18.5,15.5,61.5,3
2016-01-14,71.0,1.38,6,1,no_event,no_event,1,-2.9,-5.1,83.8,0.0,no_precip,14.0,13.7,56.4,4
2016-01-15,123.0,1.38,7,1,no_event,no_event,1,-0.7,-4.7,89.4,0.0,no_precip,24.3,10.0,75.1,3
2016-01-16,160.0,1.38,1,1,no_event,no_event,0,-8.4,-14.8,67.1,0.0,no_precip,22.5,15.9,37.0,5
2016-01-17,96.0,1.38,2,1,no_event,no_event,0,-19.5,-29.2,57.3,0.0,no_precip,24.9,16.0,14.9,5
2016-01-18,45.0,1.38,3,1,MartinLutherKingDay,National,0,-19.4,-27.4,61.7,0.0,no_precip,16.9,16.0,0.0,5
2016-01-19,72.0,1.38,4,1,no_event,no_event,0,-15.4,-18.7,62.6,0.0,no_precip,10.1,16.0,50.8,5
2016-01-20,39.0,1.38,5,1,no_event,no_event,0,-8.8,-10.8,70.7,0.0,no_precip,10.5,15.7,92.5,4
2016-01-21,48.0,1.38,6,1,no_event,no_event,0,-7.0,-8.9,81.1,0.0,no_precip,10.7,15.0,80.8,4
2016-01-22,90.0,1.38,7,1,no_event,no_event,0,-4.9,-9.9,78.2,0.0,no_precip,22.8,14.5,99.0,4
2016-01-23,117.0,1.38,1,1,no_event,no_event,0,-3.5,-6.6,72.0,0.0,no_precip,17.4,16.0,67.1,5
2016-01-24,113.0,1.38,2,1,no_event,no_event,0,-3.7,-7.2,83.2,0.0,no_precip,16.8,13.1,91.2,2
2016-01-25,54.0,1.38,3,1,no_event,no_event,0,-1.5,-4.5,88.8,5.406,"rain,snow",14.4,6.5,96.7,2
2016-01-26,45.0,1.38,4,1,no_event,no_event,0,-2.9,-7.7,86.3,2.393,"rain,snow",25.2,10.8,97.8,4
2016-01-27,50.0,1.38,5,1,no_event,no_event,0,-2.2,-6.5,73.6,0.0,no_precip,23.3,16.0,91.7,5
2016-01-28,48.0,1.38,6,1,no_event,no_event,0,0.1,-4.9,72.7,0.21,"rain,snow",26.5,15.4,97.5,4
2016-01-29,122.0,1.38,7,1,no_event,no_event,0,-6.3,-10.2,70.9,0.0,no_precip,28.2,16.0,52.7,5
2016-01-30,101.0,1.38,1,1,no_event,no_event,0,2.0,0.0,77.6,0.0,no_precip,21.7,15.5,60.8,4
2016-01-31,103.0,1.38,2,1,no_event,no_event,0,1.9,0.4,89.7,0.444,"rain,snow",17.9,11.8,70.9,3
2016-02-01,65.0,1.38,3,2,no_event,no_event,0,-0.3,-1.1,84.7,0.0,no_precip,14.1,12.8,41.9,5
2016-02-02,55.0,1.38,4,2,no_event,no_event,1,-0.1,-4.1,94.9,6.298,"rain,snow",32.1,4.8,92.8,3
2016-02-03,51.0,1.38,5,2,no_event,no_event,1,-1.2,-5.4,86.5,1.768,"rain,snow",26.1,9.7,98.9,3
2016-02-04,76.0,1.38,6,2,no_event,no_event,0,-5.5,-8.8,69.2,0.0,no_precip,16.1,15.2,82.3,5
2016-02-05,62.0,1.38,7,2,no_event,no_event,1,-3.4,-6.5,71.5,0.0,no_precip,14.0,15.7,85.6,5
2016-02-06,128.0,1.38,1,2,no_event,no_event,1,-1.5,-5.4,78.2,0.0,no_precip,15.5,15.4,91.0,4
2016-02-07,124.0,1.38,2,2,SuperBowl,Sporting,0,2.7,-1.0,71.6,0.0,no_precip,20.0,16.0,60.2,6
2016-02-08,47.0,1.38,3,2,no_event,no_event,1,-4.6,-10.8,77.0,0.0,no_precip,24.3,14.1,100.0,3
2016-02-09,46.0,1.38,4,2,no_event,no_event,1,-10.6,-18.9,68.2,0.42,snow,27.7,12.2,93.5,2
2016-02-10,61.0,1.38,5,2,LentStart,Religious,0,-12.7,-18.9,62.1,0.0,no_precip,22.1,16.0,54.1,5
2016-02-11,54.0,1.38,6,2,no_event,no_event,1,-11.8,-15.8,56.5,0.0,no_precip,11.9,16.0,33.7,6
2016-02-12,99.0,1.38,7,2,no_event,no_event,1,-10.4,-17.8,53.2,0.0,no_precip,33.8,16.0,56.1,6
2016-02-13,108.0,1.38,1,2,no_event,no_event,0,-15.8,-20.6,52.1,0.0,no_precip,18.6,16.0,19.0,6
2016-02-14,174.0,1.38,2,2,ValentinesDay,Cultural,1,-10.8,-17.9,71.2,0.892,snow,28.7,11.3,77.9,2
2016-02-15,84.0,1.38,3,2,PresidentsDay,National,1,-6.0,-8.9,83.1,0.21,snow,15.0,11.9,99.7,3
2016-02-16,85.0,1.38,4,2,no_event,no_event,0,-2.4,-5.3,84.7,0.561,"rain,snow",12.3,9.6,99.3,4
2016-02-17,68.0,1.38,5,2,LentWeek2,Religious,0,-6.8,-9.6,65.4,0.0,no_precip,12.8,16.0,11.5,6
2016-02-18,43.0,1.38,6,2,no_event,no_event,0,-0.9,-6.4,73.0,0.0,no_precip,43.0,15.5,77.8,3
2016-02-19,116.0,1.38,7,2,no_event,no_event,0,6.0,1.9,71.2,0.0,no_precip,37.6,16.0,43.1,6
2016-02-20,160.0,1.38,1,2,no_event,no_event,0,6.2,3.8,62.0,0.0,no_precip,21.0,16.0,35.0,6
2016-02-21,130.0,1.38,2,2,no_event,no_event,0,1.1,-0.4,85.2,0.0,no_precip,14.3,16.0,65.1,3
2016-02-22,47.0,1.38,3,2,no_event,no_event,0,0.4,-0.6,82.8,0.0,no_precip,11.8,15.4,95.7,4
2016-02-23,46.0,1.38,4,2,no_event,no_event,0,1.7,0.8,81.2,0.0,no_precip,11.9,11.6,99.3,5
2016-02-24,34.0,1.38,5,2,no_event,no_event,0,1.5,-3.4,75.7,0.0,no_precip,35.7,14.5,94.8,3
2016-02-25,65.0,1.38,6,2,no_event,no_event,0,-0.2,-5.6,60.6,0.0,no_precip,31.9,16.0,89.4,6
2016-02-26,104.0,1.38,7,2,no_event,no_event,0,-1.1,-4.4,57.7,0.0,no_precip,18.4,16.0,73.1,3
2016-02-27,129.0,1.38,1,2,no_event,no_event,0,6.3,4.1,56.0,0.0,no_precip,20.0,16.0,39.8,7
2016-02-28,118.0,1.38,2,2,no_event,no_event,0,8.0,5.5,58.6,0.42,"rain,snow",24.9,15.9,60.5,5
2016-02-29,63.0,1.38,3,2,no_event,no_event,0,1.1,-3.3,59.3,0.0,no_precip,28.7,16.0,74.7,7
2016-03-01,51.0,1.38,4,3,no_event,no_event,0,-6.6,-13.4,73.9,2.751,snow,36.8,9.4,81.3,4
2016-03-02,68.0,1.38,5,3,no_event,no_event,1,-8.0,-10.5,52.2,0.0,no_precip,14.9,16.0,42.1,7
2016-03-03,84.0,1.38,6,3,no_event,no_event,1,-3.6,-6.7,69.9,0.0,no_precip,16.0,15.4,78.2,4
2016-03-04,95.0,1.38,7,3,no_event,no_event,0,-2.5,-5.5,76.2,1.824,"rain,snow",22.0,11.5,78.2,7
2016-03-05,164.0,1.38,1,3,no_event,no_event,1,1.7,-1.2,82.4,0.0,no_precip,26.3,12.1,100.0,6
2016-03-06,86.0,1.38,2,3,no_event,no_event,1,4.9,1.3,69.0,0.912,rain,33.6,15.9,78.2,6
2016-03-07,79.0,1.38,3,3,no_event,no_event,0,11.9,11.0,67.5,0.21,rain,26.7,16.0,70.2,5
2016-03-08,35.0,1.38,4,3,no_event,no_event,1,16.1,16.1,70.3,0.296,rain,28.0,16.0,82.9,5
2016-03-09,43.0,1.38,5,3,no_event,no_event,1,11.2,11.2,79.8,3.086,rain,21.3,14.6,80.5,7
2016-03-10,45.0,1.38,6,3,no_event,no_event,0,6.4,5.5,76.3,0.0,no_precip,14.5,15.9,59.2,5
2016-03-11,80.0,1.38,7,3,no_event,no_event,1,6.9,6.5,72.3,0.0,no_precip,20.0,14.2,27.8,7
2016-03-12,153.0,1.38,1,3,no_event,no_event,1,9.4,8.9,67.5,0.446,rain,12.0,15.9,55.8,5
2016-03-13,109.0,1.38,2,3,no_event,no_event,0,8.3,6.9,83.8,5.713,rain,18.1,13.9,100.0,2
2016-03-14,121.0,1.38,3,3,no_event,no_event,1,8.5,7.8,87.3,0.0,no_precip,12.1,11.3,84.4,6
2016-03-15,44.0,1.38,4,3,no_event,no_event,1,8.3,6.4,94.3,13.56,rain,24.5,6.7,89.4,3
2016-03-16,42.0,1.38,5,3,no_event,no_event,0,8.4,5.5,66.9,15.245,rain,40.7,14.6,87.4,8
2016-03-17,60.0,1.38,6,3,StPatricksDay,Cultural,0,6.9,4.1,50.1,0.0,no_precip,29.2,16.0,46.7,7
2016-03-18,83.0,1.38,7,3,no_event,no_event,0,3.1,0.7,73.1,0.0,no_precip,17.9,16.0,97.0,8
2016-03-19,109.0,1.38,1,3,no_event,no_event,0,2.2,-1.2,74.9,0.002,rain,20.0,15.9,96.2,5
2016-03-20,77.0,1.38,2,3,no_event,no_event,0,2.6,0.5,62.0,0.0,no_precip,21.9,16.0,65.7,6
2016-03-21,46.0,1.38,3,3,no_event,no_event,0,3.4,1.4,54.5,0.0,no_precip,16.5,16.0,45.7,7
2016-03-22,38.0,1.38,4,3,no_event,no_event,0,8.4,6.4,57.4,0.0,no_precip,26.0,15.8,59.2,3
2016-03-23,40.0,1.38,5,3,no_event,no_event,0,1.6,-4.0,87.6,7.103,"rain,snow",31.3,11.7,99.9,2
2016-03-24,63.0,1.38,6,3,Purim End,Religious,0,-0.6,-5.8,89.5,9.546,"rain,snow",31.5,10.5,91.4,3
2016-03-25,116.0,1.38,7,3,no_event,no_event,0,0.2,-1.5,77.3,0.0,no_precip,19.1,12.4,38.4,8
2016-03-26,138.0,1.38,1,3,no_event,no_event,0,5.8,4.3,72.4,0.0,no_precip,23.9,14.5,56.6,8
2016-03-27,154.0,1.38,2,3,Easter,Cultural,0,5.6,4.1,83.6,2.664,rain,16.5,13.6,88.0,4
2016-03-28,7.0,1.38,3,3,no_event,no_event,0,7.1,5.1,61.2,0.0,no_precip,23.3,16.0,52.9,8
2016-03-29,63.0,1.38,4,3,no_event,no_event,0,8.2,8.1,57.6,0.0,no_precip,26.4,16.0,47.4,8
2016-03-30,70.0,1.38,5,3,no_event,no_event,0,8.7,6.8,69.9,3.807,rain,29.5,14.9,90.0,6
2016-03-31,64.0,1.38,6,3,no_event,no_event,0,6.7,4.1,91.0,15.832,rain,25.2,11.0,99.6,6
2016-04-01,101.0,1.38,7,4,no_event,no_event,0,4.5,2.3,70.2,0.118,rain,28.8,15.9,79.8,8
2016-04-02,119.0,1.38,1,4,no_event,no_event,1,-0.4,-5.1,63.4,1.367,"rain,snow",36.3,12.2,62.8,6
2016-04-03,110.0,1.38,2,4,no_event,no_event,1,7.2,4.8,49.4,0.0,no_precip,34.2,16.0,67.6,8
2016-04-04,71.0,1.38,3,4,no_event,no_event,0,0.2,-4.1,64.5,0.0,no_precip,32.0,15.9,84.6,6
2016-04-05,46.0,1.38,4,4,no_event,no_event,1,1.3,-3.0,65.4,0.42,rain,30.3,16.0,52.2,9
2016-04-06,43.0,1.38,5,4,no_event,no_event,1,6.0,3.2,81.2,11.691,rain,29.0,13.5,100.0,3
2016-04-07,43.0,1.38,6,4,no_event,no_event,0,2.6,-1.2,74.5,0.0,no_precip,21.8,14.9,100.0,5
2016-04-08,107.0,1.38,7,4,no_event,no_event,1,0.8,-3.0,71.2,1.45,"rain,snow",32.8,12.0,94.4,6
2016-04-09,131.0,1.38,1,4,no_event,no_event,1,-1.5,-5.4,56.6,0.0,no_precip,23.6,16.0,34.7,9
2016-04-10,108.0,1.38,2,4,no_event,no_event,0,5.1,1.3,72.4,0.565,"rain,snow",33.8,15.8,93.9,3
2016-04-11,50.0,1.38,3,4,no_event,no_event,1,5.4,2.4,52.3,0.0,no_precip,33.2,15.9,27.5,9
2016-04-12,52.0,1.38,4,4,no_event,no_event,1,3.9,1.8,46.5,0.0,no_precip,20.6,16.0,21.5,9
2016-04-13,52.0,1.38,5,4,no_event,no_event,0,6.7,3.6,51.2,0.0,no_precip,23.7,16.0,97.4,7
2016-04-14,68.0,1.38,6,4,no_event,no_event,1,9.9,9.3,50.5,0.0,no_precip,24.0,16.0,26.3,9
2016-04-15,102.0,1.38,7,4,no_event,no_event,1,13.0,12.5,44.6,0.0,no_precip,22.3,16.0,7.3,9
2016-04-16,146.0,1.38,1,4,no_event,no_event,0,15.6,15.5,47.4,0.0,no_precip,23.4,16.0,31.3,9
2016-04-17,112.0,1.38,2,4,no_event,no_event,0,17.8,17.8,46.9,0.0,no_precip,17.9,16.0,57.8,9
2016-04-18,70.0,1.38,3,4,no_event,no_event,0,18.3,18.3,50.3,0.0,no_precip,15.1,16.0,50.5,9
2016-04-19,61.0,1.38,4,4,no_event,no_event,0,10.2,9.3,77.7,4.522,rain,22.1,15.0,73.5,3
2016-04-20,60.0,1.38,5,4,no_event,no_event,0,13.8,13.4,66.1,0.006,rain,23.3,16.0,67.4,8
2016-04-21,70.0,1.38,6,4,no_event,no_event,0,16.3,16.3,67.9,0.0,no_precip,14.6,14.0,79.7,6
2016-04-22,70.0,1.38,7,4,no_event,no_event,0,11.6,11.3,71.9,0.0,no_precip,24.4,15.7,70.7,8
2016-04-23,171.0,1.38,1,4,no_event,no_event,0,10.6,9.9,59.9,0.0,no_precip,20.2,16.0,39.2,9
2016-04-24,91.0,1.38,2,4,no_event,no_event,0,13.9,13.2,64.6,0.735,rain,23.5,15.8,69.8,8
2016-04-25,56.0,1.38,3,4,no_event,no_event,0,17.6,17.6,63.3,0.0,no_precip,23.0,15.9,50.6,8
2016-04-26,49.0,1.38,4,4,no_event,no_event,0,6.9,3.6,80.9,0.0,no_precip,28.8,15.0,93.1,5
2016-04-27,44.0,1.38,5,4,no_event,no_event,0,7.1,4.1,60.4,3.27,rain,38.2,15.7,80.2,7
2016-04-28,65.0,1.38,6,4,no_event,no_event,0,5.2,1.8,81.5,8.095,rain,24.2,13.5,99.9,5
2016-04-29,90.0,1.38,7,4,no_event,no_event,0,7.0,5.4,78.3,1.635,rain,19.6,14.8,84.5,5
2016-04-30,122.0,1.38,1,4,Pesach End,Religious,0,7.0,3.9,78.2,9.564,rain,33.1,13.7,92.3,2
2016-05-01,80.0,1.38,2,5,OrthodoxEaster,Religious,0,9.1,7.1,77.0,0.0,no_precip,26.8,15.0,98.5,6
2016-05-02,107.0,1.38,3,5,no_event,no_event,1,11.3,10.8,61.8,0.0,no_precip,18.3,16.0,50.2,8
2016-05-03,50.0,1.38,4,5,no_event,no_event,1,12.8,12.7,57.4,1.618,rain,50.1,16.0,49.8,9
2016-05-04,67.0,1.38,5,5,no_event,no_event,0,10.2,8.9,64.6,0.437,rain,32.6,15.7,55.8,9
2016-05-05,45.0,1.38,6,5,Cinco De Mayo,Cultural,1,10.3,9.2,58.5,0.0,no_precip,15.2,16.0,9.2,10
2016-05-06,57.03069850128651,1.38,7,5,no_event,no_event,1,18.8,18.6,45.5,0.0,no_precip,14.8,16.0,36.0,9
2016-05-07,140.0,1.44,1,5,no_event,no_event,0,16.9,16.9,49.5,0.353,rain,29.8,16.0,67.8,8
2016-05-08,122.0,1.44,2,5,Mother's day,Cultural,1,13.6,13.5,45.1,0.0,no_precip,13.0,16.0,47.1,9
2016-05-09,47.0,1.44,3,5,no_event,no_event,1,12.8,12.7,63.4,3.479,rain,32.8,15.5,70.5,4
2016-05-10,51.0,1.44,4,5,no_event,no_event,0,10.6,10.3,94.0,13.274,rain,25.6,12.1,100.0,3
2016-05-11,55.0,1.44,5,5,no_event,no_event,1,13.4,13.0,93.6,0.259,rain,16.5,6.4,98.9,9
2016-05-12,56.0,1.44,6,5,no_event,no_event,1,15.6,15.6,74.8,10.802,rain,21.1,12.2,81.8,9
2016-05-13,111.0,1.44,7,5,no_event,no_event,0,10.1,8.9,73.8,4.205,rain,22.1,14.8,60.6,7
2016-05-14,141.0,1.44,1,5,no_event,no_event,1,5.0,1.6,63.2,0.0,no_precip,25.7,16.0,89.3,9
2016-05-15,80.0,1.44,2,5,no_event,no_event,1,6.8,5.9,56.0,0.0,no_precip,19.1,16.0,44.3,10
2016-05-16,47.0,1.44,3,5,no_event,no_event,0,14.1,13.6,50.1,0.351,rain,22.2,16.0,55.0,8
2016-05-17,31.0,1.44,4,5,no_event,no_event,0,11.2,10.5,59.3,0.0,no_precip,18.9,16.0,59.2,9
2016-05-18,61.0,1.44,5,5,no_event,no_event,0,11.6,11.5,53.3,0.0,no_precip,14.5,16.0,15.9,9
2016-05-19,42.0,1.44,6,5,no_event,no_event,0,14.5,14.5,53.3,0.0,no_precip,14.7,15.5,17.5,10
2016-05-20,67.0,1.44,7,5,no_event,no_event,0,14.9,14.9,52.4,0.0,no_precip,18.6,15.9,49.1,4
2016-05-21,126.0,1.44,1,5,no_event,no_event,0,16.7,16.7,55.7,0.0,no_precip,25.3,15.6,41.3,10
2016-05-22,114.0,1.44,2,5,no_event,no_event,0,19.8,19.5,48.2,0.0,no_precip,13.7,16.0,25.6,10
